0.0000000000000000,1203.4782608695655
28.971193415637870,1196.5217391304348
36.543209876543216,1206.9565217391305
41.481481481481495,1297.3913043478262
43.950617283950635,1457.3913043478262
46.090534979423880,1673.0434782608695
48.230452674897140,1822.6086956521738
52.345679012345684,2013.9130434782610
57.448559670781904,2170.4347826086955
64.691358024691370,2313.0434782608695
71.769547325102880,2400.0000000000000
78.683127572016470,2469.5652173913045
85.925925925925950,2521.7391304347825
93.333333333333370,2566.9565217391305
101.06995884773664,2601.7391304347825
108.47736625514406,2629.5652173913045
115.39094650205763,2650.4347826086955
120.00000000000000,2660.8695652173915
