0.4782270606531882,1600.0000000000000
0.5248833592534992,1702.5104602510460
0.5870917573872473,1809.2050209205020
0.6710730948678072,1959.8326359832636
0.7395023328149300,2074.8953974895394
0.7954898911353032,2164.8535564853555
0.8576982892690513,2248.5355648535565
0.9323483670295489,2330.1255230125520
0.9883359253499223,2371.9665271966530
1.0474339035769828,2392.8870292887027
1.1189735614307930,2390.7949790794980
1.1998444790046658,2365.6903765690377
1.2838258164852254,2330.1255230125520
1.3833592534992225,2290.3765690376567
1.4673405909797825,2256.9037656903765
1.5544323483670293,2223.4309623430963
1.6508553654743392,2185.7740585774060
1.7255054432348370,2156.4853556485355
1.8841368584758942,2097.9079497907950
2.0427682737169520,2043.5146443514643
2.2013996889580090,1993.3054393305438
2.3351477449455675,1949.3723849372384
2.3942457231726280,1928.4518828451883
